created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 20:40:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,3,2,Skatiq3,77,430,,"[{'text': 'COVID19', 'indices': [3, 11]}]",,"Rustenburg, South Africa"
Fri Jun 18 20:40:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,187,119,lZoe7i5,740,2340,,,,Pennsylvania
Fri Jun 18 20:41:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,puffingtonpete,1231,2295,,,,Canada
Fri Jun 18 20:41:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,6,5,MaqsDad,235,704,,[],,
Fri Jun 18 20:41:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,19,9,CacoBrasil2,15363,14510,,"[{'text': 'COVID19', 'indices': [103, 111]}, {'text': 'COVID', 'indices': [195, 201]}, {'text': 'GLOBALink', 'indices': [262, 272]}]",,São Paulo
Fri Jun 18 20:42:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 20:42:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 20:42:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,155,40,vajra21,285,1400,,[],,
Fri Jun 18 20:42:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,mukeshkapila,22267,6875,,,,Global
Fri Jun 18 20:42:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,66,15,OratileMogasho1,509,299,,,,📍
Fri Jun 18 20:42:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,2,SarahMya2000,169,5003,,,,
Fri Jun 18 20:42:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,87,38,carlachrisellis,1138,4231,,"[{'text': 'COVID19', 'indices': [20, 28]}]",,
Fri Jun 18 20:43:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,3260,212,foodfor36427245,1,19,,"[{'text': 'COVID19', 'indices': [29, 37]}]",,
Fri Jun 18 20:43:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,maria_vansant,965,1916,,,,België
Fri Jun 18 20:43:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,68,16,NomsaZw,1151,533,,,,South Africa
Fri Jun 18 20:43:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,338,233,OpenMarketingTV,18753,20134,,"[{'text': 'COVID19', 'indices': [54, 62]}]",,Amsterdam
Fri Jun 18 20:43:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,87,47,OpenMarketingTV,18753,20134,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,Amsterdam
Fri Jun 18 20:43:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,152,99,OpenMarketingTV,18753,20134,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,Amsterdam
Fri Jun 18 20:44:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,822,274,OpenMarketingTV,18753,20134,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,Amsterdam
Fri Jun 18 20:44:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,mayasdolly,569,3092,,,,in rubber forever
Fri Jun 18 20:44:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,823,275,NobleJtnalger,58,54,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,
Fri Jun 18 20:45:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,67,25,lorrain14602001,261,526,,[],,
Fri Jun 18 20:45:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,154,100,BroadlawnsMed,668,382,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Des Moines, Iowa"
Fri Jun 18 20:45:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,6,3,_HenryRoss,7,124,,"[{'text': 'Adelaide', 'indices': [4, 13]}, {'text': 'Covid19', 'indices': [40, 48]}, {'text': 'coronavirus', 'indices': [149, 161]}, {'text': 'AstraZeneca', 'indices': [186, 198]}]",,"Adelaide, South Australia"
Fri Jun 18 20:46:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,5,HTLVnet,537,889,,[],,"Washington, D.C."
Fri Jun 18 20:46:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,42,7,Simo07827689,1056,396,,,,
Fri Jun 18 20:46:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,189,120,yximiyx,300,417,,,,"      ✿ Any Pronouns ! 
     White • 15
  「十分に先延ばしにして、行こう！」
   
   
   "
Fri Jun 18 20:46:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,21,19,jomareewade,46184,49926,,"[{'text': 'covid19', 'indices': [77, 85]}]",,"The Bebop, #GeeksResist HQ"
Fri Jun 18 20:46:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,98,42,anshulkundaje,8891,1446,,[],,"Stanford, CA"
Fri Jun 18 20:46:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,583,648,marcjack845,131,442,,[],,springs NY
Fri Jun 18 20:46:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,938,529,anshulkundaje,8891,1446,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Stanford, CA"
Fri Jun 18 20:47:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 20:47:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,285,257,marcjack845,131,442,,[],,springs NY
Fri Jun 18 20:47:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,TrrJane,984,1013,,,,
Fri Jun 18 20:47:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,411,201,DaveoftheR,1224,1730,,[],,"Lancashire, Europe "
Fri Jun 18 20:47:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,203,84,missjoy1965,6308,6861,,"[{'text': 'COVID19', 'indices': [107, 115]}]",,S.E. United States
Fri Jun 18 20:47:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,7,4,Anniba65Nicolas,122,401,,"[{'text': 'SARSCoV2', 'indices': [149, 158]}, {'text': 'COVID19', 'indices': [159, 167]}, {'text': 'Lockdown', 'indices': [168, 177]}, {'text': 'Vaccines', 'indices': [178, 187]}]",,
Fri Jun 18 20:48:01 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,en,,,ACLatAm,10467,2046,,,,"Washington, DC"
Fri Jun 18 20:48:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,70,41,TinkerTailor534,882,652,,"[{'text': 'Cuban', 'indices': [53, 59]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'vaccines', 'indices': [69, 78]}]",,
Fri Jun 18 20:48:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,98,43,eppcan,1449,1223,,[],,
Fri Jun 18 20:48:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,ECA_OFFICIAL,111491,1923,,,,"Addis Ababa, Ethiopia"
Fri Jun 18 20:48:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,89,48,GCHD_MI,473,136,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,"Flint, Michigan"
Fri Jun 18 20:48:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,190,121,Skkyy__,743,784,,,,France/ Egypt
Fri Jun 18 20:48:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,1,ECA_OFFICIAL,111491,1923,,"[{'text': 'Africa', 'indices': [176, 183]}, {'text': 'silencingtheguns', 'indices': [211, 228]}, {'text': 'COVID19', 'indices': [235, 243]}, {'text': 'ClimateChange', 'indices': [244, 258]}]",,"Addis Ababa, Ethiopia"
Fri Jun 18 20:49:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,11,8,jijinjohn,372,565,,[],,
Fri Jun 18 20:49:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,75,62,aeyakuze,28871,1441,,"[{'text': 'COVID19', 'indices': [107, 115]}, {'text': 'Africa', 'indices': [125, 132]}]",,Dar es Salaam - Tanzania
Fri Jun 18 20:49:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,phylogenomics,61686,12152,,,,"Davis, CA, USA"
Fri Jun 18 20:49:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,Secondarychaos,26,70,,,,"Austin, TX"
Fri Jun 18 20:49:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,howell_tp,6,75,,,,
Fri Jun 18 20:50:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,5,1,NikiLouWho,66,139,,[],,
Fri Jun 18 20:50:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,4,1,lisa_rae7,137,304,,,,"London, Ontario, Canada"
Fri Jun 18 20:50:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,121,63,spennington33,10530,11580,,"[{'text': 'DeltaVariant', 'indices': [87, 100]}]",,Timnath Colorado
Fri Jun 18 20:50:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,ECA_OFFICIAL,111491,1923,,,,"Addis Ababa, Ethiopia"
Fri Jun 18 20:50:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,47,35,Lekker34104396,5,35,,"[{'text': 'coronavirus', 'indices': [37, 49]}]",,
Fri Jun 18 20:50:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,4,2,OlumideIDOWU,40874,32670,,"[{'text': 'Africa', 'indices': [176, 183]}, {'text': 'silencingtheguns', 'indices': [211, 228]}, {'text': 'COVID19', 'indices': [235, 243]}, {'text': 'ClimateChange', 'indices': [244, 258]}]",,Africa
Fri Jun 18 20:50:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,70,42,DrJCHdezPerera1,143,314,,"[{'text': 'Cuban', 'indices': [53, 59]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'vaccines', 'indices': [69, 78]}]",,"La Habana, Cuba"
Fri Jun 18 20:50:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1,1,uGA3nbgULrKqxHy,485,947,,"[{'text': 'CoVID19', 'indices': [42, 50]}]",,"الرياض, المملكة العربية السعود"
Fri Jun 18 20:51:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,72,17,Tatiboi_,451,488,,,,"Johannesburg, South Africa"
Fri Jun 18 20:51:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,478,286,leitch_allison,158,398,,"[{'text': 'Masks', 'indices': [198, 204]}, {'text': 'Covid19', 'indices': [205, 213]}, {'text': 'Myocarditis', 'indices': [214, 226]}, {'text': 'DrHodkinson', 'indices': [227, 239]}, {'text': 'DelBigtree', 'indices': [240, 251]}]",,
Fri Jun 18 20:51:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,DrShaneRRR,6009,3435,,,,"Melbourne, Australia"
Fri Jun 18 20:51:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,6,4,gabimondini_,2,30,,"[{'text': 'COVID19', 'indices': [68, 76]}]",,"London, England"
Fri Jun 18 20:51:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,117,35,triniempress_13,618,1133,,"[{'text': 'COVID19', 'indices': [74, 82]}]",,
Fri Jun 18 20:51:56 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,411,202,pennygalesa,560,1034,,[],,Cardiff
Fri Jun 18 20:52:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 20:52:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 20:52:15 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,en,8,16,hdrn_rrds,504,118,,"[{'text': 'COVID19', 'indices': [55, 63]}]",,
Fri Jun 18 20:52:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,193,122,HabebaSan2,160,504,,,,Egypt
Fri Jun 18 20:52:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1581,901,TheEicb,1075,2366,,"[{'text': 'Covid19', 'indices': [145, 153]}]",,
Fri Jun 18 20:52:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,411,203,InaudibleMum,3146,3736,,[],,"Now Kent, ever European Union"
Fri Jun 18 20:52:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,PavelFilip1,2,3,,,,
Fri Jun 18 20:52:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,5,5,Vita80507791,1221,157,,[],,
Fri Jun 18 20:52:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,75,63,ONEAftershocks,342,776,,"[{'text': 'COVID19', 'indices': [107, 115]}, {'text': 'Africa', 'indices': [125, 132]}]",,
Fri Jun 18 20:52:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,12,6,AgrawalSadhuram,1099,2002,,"[{'text': 'Covaxin', 'indices': [35, 43]}, {'text': 'BharatBiotech', 'indices': [64, 78]}, {'text': 'COVID19', 'indices': [137, 145]}]",,Bangalore
Fri Jun 18 20:52:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,Mikelee47395042,0,5,,,,Mount pony
Fri Jun 18 20:52:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,193,123,LordeBarrington,5338,996,,,,twilight zone
Fri Jun 18 20:52:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,583,649,zsabsz,864,723,,[],,theGag
Fri Jun 18 20:52:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,JoeNJMusicFan,18,96,,,,
Fri Jun 18 20:53:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,479,286,skywatchdude,22,107,,"[{'text': 'Masks', 'indices': [198, 204]}, {'text': 'Covid19', 'indices': [205, 213]}, {'text': 'Myocarditis', 'indices': [214, 226]}, {'text': 'DrHodkinson', 'indices': [227, 239]}, {'text': 'DelBigtree', 'indices': [240, 251]}]",,
Fri Jun 18 20:53:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,7,3,Greencateyes41,335,521,,,,
Fri Jun 18 20:53:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,574,378,MidGalakcy,196,148,,[],,
Fri Jun 18 20:53:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,2,Rosenchild,13363,12137,,"[{'text': 'COVID19', 'indices': [79, 87]}, {'text': 'COVID19', 'indices': [138, 146]}, {'text': 'Vaccine', 'indices': [147, 155]}, {'text': 'COVID19', 'indices': [192, 200]}, {'text': 'Vaccine', 'indices': [201, 209]}, {'text': 'COVID19', 'indices': [246, 254]}]",,"New York, NY"
Fri Jun 18 20:53:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,3,candy_day,64,128,,"[{'text': 'COVID19', 'indices': [3, 11]}]",,
Fri Jun 18 20:53:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,3,dghdavies,703,260,,[],,South East England 
Fri Jun 18 20:53:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,4,4,Matthias_Rompel,1354,1463,,"[{'text': 'Senegal', 'indices': [46, 54]}, {'text': 'Africa', 'indices': [83, 90]}, {'text': 'COVID19', 'indices': [119, 127]}, {'text': 'vaccines', 'indices': [217, 226]}]",,"Frankfurt on the Main, Germany"
Fri Jun 18 20:53:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,17,7,MuazAbdushakur,153,1272,,"[{'text': 'COVID19', 'indices': [116, 124]}]",,Ethiopia
Fri Jun 18 20:54:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,13,8,JanineZeeuw,22,104,,"[{'text': 'COVID19', 'indices': [55, 63]}, {'text': 'Ebola', 'indices': [113, 119]}]",,
Fri Jun 18 20:54:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,100,44,bloodymary_85,4911,492,,[],,Cambrils / Barcelona 
Fri Jun 18 20:55:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,melolit,36,223,,,,Joho & Pitori
Fri Jun 18 20:55:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,Frostbite___,5179,998,,,,Tom Hiddleston’s Bed
Fri Jun 18 20:55:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,iskandrah,22597,8311,,,,🇵🇸
Fri Jun 18 20:55:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,198,124,lubabakhalid,881,1210,,,,"Croydon, London"
Fri Jun 18 20:56:08 +0000 2021,"<a href=""https://twitter.com/CaronaUpdates"" rel=""nofollow"">Carona Updates</a>",,,,en,2,2,Corona_SSYT,1847,1,,"[{'text': 'HamOnt', 'indices': [101, 108]}, {'text': 'Hamilton', 'indices': [109, 118]}, {'text': 'COVID19', 'indices': [119, 127]}, {'text': 'DeltaVariant', 'indices': [128, 141]}]",,
Fri Jun 18 20:56:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,afahour,12584,464,,,,"Melbourne, Victoria"
Fri Jun 18 20:56:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,416,204,LinuxLucy,542,263,,[],,Mostly Manchester
Fri Jun 18 20:56:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,melolit,36,223,,,,Joho & Pitori
Fri Jun 18 20:56:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,15,7,Rutooza,670,875,,[],,"Toronto, Canada"
Fri Jun 18 20:56:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,party_nota,75,166,,,,
Fri Jun 18 20:57:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 20:57:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 20:57:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,tmarshall_444,3128,4355,,,,
Fri Jun 18 20:57:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,Adinoadonai,383,136,,,,los angeles
Fri Jun 18 20:57:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,456,186,AhsanNa37951368,212,2443,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,
Fri Jun 18 20:57:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,575,379,johnskillman,63,802,,[],,"Frome, England"
